MATERIAL,source,Banner,Plan_Banner,Plan_Region,CL4Key,CL6Key,Pos_Qty_EA,Pos_Sales,POS_QTY_CS,UBP,UNIT,FACTOR_EACH,PER_SALES_UOM_CASE,Complete_PPG,Total_Sales,Baseline_Qty,Baseline_Nps,Incr_Sales,PromoId,PromoDuration,MATERIALDESC,SUB_CATEGORY,SUB_CATEGORY_DESC,CATEGORY,CATEGORY_DESC,FGroup_Desc
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,179,893.21,29.8333,21.96,EA,1,6,CML 946ml,655.14,26,570.96,84.18,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,203,1012.97,33.8333,21.96,EA,1,6,CML 946ml,742.98,26,570.96,172.02,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,186,928.14,31.0,21.96,EA,1,6,CML 946ml,680.76,26,570.96,109.8,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,212,1057.88,35.3333,21.96,EA,1,6,CML 946ml,775.92,26,570.96,204.96,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,202,1007.98,33.6667,21.96,EA,1,6,CML 946ml,739.32,26,570.96,168.36,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,237,1182.63,39.5,21.96,EA,1,6,CML 946ml,867.42,26,570.96,296.46,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,192,958.08,32.0,21.96,EA,1,6,CML 946ml,702.72,26,570.96,131.76,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,202,1007.98,33.6667,21.96,EA,1,6,CML 946ml,739.32,26,570.96,168.36,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,177,883.23,29.5,21.96,EA,1,6,CML 946ml,647.82,26,570.96,76.86,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,194,968.06,32.3333,21.96,EA,1,6,CML 946ml,710.04,26,570.96,139.08,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,166,828.34,27.6667,21.96,EA,1,6,CML 946ml,607.56,26,570.96,36.6,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,161,803.39,26.8333,21.96,EA,1,6,CML 946ml,589.26,26,570.96,18.3,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,172,858.28,28.6667,21.96,EA,1,6,CML 946ml,629.52,26,570.96,58.56,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,202,1007.98,33.6667,21.96,EA,1,6,CML 946ml,739.32,26,570.96,168.36,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,165,823.35,27.5,21.96,EA,1,6,CML 946ml,603.9,26,570.96,32.94,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,169,843.31,28.1667,21.96,EA,1,6,CML 946ml,618.54,26,570.96,47.58,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,242,1207.58,40.3333,21.96,EA,1,6,CML 946ml,885.72,21,461.16,424.56,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,28,139.72,4.66667,21.96,EA,1,6,CML 946ml,102.48,21,461.16,-358.68,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,179,893.21,29.8333,21.96,EA,1,6,CML 946ml,655.14,21,461.16,193.98,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,304,1516.96,50.6667,21.96,EA,1,6,CML 946ml,1112.64,21,461.16,651.48,1356448,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,236,1175.14,39.3333,23.76,EA,1,6,CML 946ml,934.56,27,641.52,293.04,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,214,1067.86,35.6667,23.76,EA,1,6,CML 946ml,847.44,27,641.52,205.92,2063407,7,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,206,1027.94,34.3333,23.76,EA,1,6,CML 946ml,815.76,27,641.52,174.24,2063407,7,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,191,950.6,31.8333,23.76,EA,1,6,CML 946ml,756.36,27,641.52,114.84,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,231,1152.69,38.5,23.76,EA,1,6,CML 946ml,914.76,27,641.52,273.24,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,201,1000.51,33.5,23.76,EA,1,6,CML 946ml,795.96,27,641.52,154.44,2063407,7,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,236,1177.64,39.3333,23.76,EA,1,6,CML 946ml,934.56,27,641.52,293.04,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,190,948.1,31.6667,23.76,EA,1,6,CML 946ml,752.4,27,641.52,110.88,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,191,950.59,31.8333,23.76,EA,1,6,CML 946ml,756.36,27,641.52,114.84,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,212,1057.88,35.3333,23.76,EA,1,6,CML 946ml,839.52,27,641.52,198.0,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,264,1317.36,44.0,23.76,EA,1,6,CML 946ml,1045.44,27,641.52,403.92,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,222,1107.78,37.0,23.76,EA,1,6,CML 946ml,879.12,27,641.52,237.6,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,264,1317.36,44.0,23.76,EA,1,6,CML 946ml,1045.44,27,641.52,403.92,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,220,1092.79,36.6667,23.76,EA,1,6,CML 946ml,871.2,27,641.52,229.68,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,198,988.02,33.0,23.76,EA,1,6,CML 946ml,784.08,27,641.52,142.56,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,170,848.3,28.3333,23.76,EA,1,6,CML 946ml,673.2,27,641.52,31.68,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,199,993.01,33.1667,23.76,EA,1,6,CML 946ml,788.04,27,641.52,146.52,851696,14,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,232,1157.68,38.6667,23.76,EA,1,6,CML 946ml,918.72,26,617.76,300.96,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,212,1057.88,35.3333,23.76,EA,1,6,CML 946ml,839.52,26,617.76,221.76,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,242,1207.58,40.3333,23.76,EA,1,6,CML 946ml,958.32,26,617.76,340.56,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,208,1037.92,34.6667,23.76,EA,1,6,CML 946ml,823.68,26,617.76,205.92,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,281,1402.19,46.8333,23.76,EA,1,6,CML 946ml,1112.76,26,617.76,495.0,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,191,953.09,31.8333,23.76,EA,1,6,CML 946ml,756.36,26,617.76,138.6,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,242,1207.58,40.3333,23.76,EA,1,6,CML 946ml,958.32,26,617.76,340.56,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,223,1112.77,37.1667,23.76,EA,1,6,CML 946ml,883.08,26,617.76,265.32,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,194,968.06,32.3333,23.76,EA,1,6,CML 946ml,768.24,26,617.76,150.48,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,230,1147.7,38.3333,23.76,EA,1,6,CML 946ml,910.8,26,617.76,293.04,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,226,1127.74,37.6667,23.76,EA,1,6,CML 946ml,894.96,26,617.76,277.2,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,274,1367.26,45.6667,23.76,EA,1,6,CML 946ml,1085.04,26,617.76,467.28,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,263,1310.63,43.8333,23.76,EA,1,6,CML 946ml,1041.48,26,617.76,423.72,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,183,913.17,30.5,23.76,EA,1,6,CML 946ml,724.68,26,617.76,106.92,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,208,1037.92,34.6667,23.76,EA,1,6,CML 946ml,823.68,26,617.76,205.92,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,218,1087.82,36.3333,23.76,EA,1,6,CML 946ml,863.28,26,617.76,245.52,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,204,1017.96,34.0,23.76,EA,1,6,CML 946ml,807.84,26,617.76,190.08,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,213,1062.87,35.5,23.76,EA,1,6,CML 946ml,843.48,26,617.76,225.72,1357559,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,201,1103.49,33.5,21.96,EA,1,6,CML 946ml,735.66,28,614.88,120.78,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,215,1180.35,35.8333,21.96,EA,1,6,CML 946ml,786.9,28,614.88,172.02,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,161,883.89,26.8333,21.96,EA,1,6,CML 946ml,589.26,28,614.88,-25.62,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,242,1328.58,40.3333,21.96,EA,1,6,CML 946ml,885.72,28,614.88,270.84,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,241,1323.09,40.1667,21.96,EA,1,6,CML 946ml,882.06,28,614.88,267.18,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,199,1092.51,33.1667,21.96,EA,1,6,CML 946ml,728.34,28,614.88,113.46,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,155,850.95,25.8333,21.96,EA,1,6,CML 946ml,567.3,28,614.88,-47.58,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,193,1059.57,32.1667,21.96,EA,1,6,CML 946ml,706.38,28,614.88,91.5,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,210,1152.9,35.0,21.96,EA,1,6,CML 946ml,768.6,28,614.88,153.72,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,170,933.3,28.3333,21.96,EA,1,6,CML 946ml,622.2,28,614.88,7.32,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12425466,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,150,823.5,25.0,21.96,EA,1,6,CML 946ml,549.0,28,614.88,-65.88,755016,28,COFFEE-MATE DoubleDouble mate 6x946ml CA,CABB3B308,Coffee-Mate Liquid,CABB3,Beverage,C05 - CA CM Liquid 946ml 6ct
12382912,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,3,10.17,0.75,24.56,EA,1,4,Premium Packaged 1.5L,18.42,3,73.68,-55.26,777246,28,MAYNARDS Sour Patch 4x1.5L CA,CADDGDG04,IC PACKAGED,CADDG,ICE CREAM,C15 - CA CONFECTIONARY 1.5L
12382912,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,1,3.39,0.25,24.56,EA,1,4,Premium Packaged 1.5L,6.14,3,73.68,-67.54,777246,28,MAYNARDS Sour Patch 4x1.5L CA,CADDGDG04,IC PACKAGED,CADDG,ICE CREAM,C15 - CA CONFECTIONARY 1.5L
12382912,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,2,6.78,0.5,24.56,EA,1,4,Premium Packaged 1.5L,12.28,3,73.68,-61.4,777246,28,MAYNARDS Sour Patch 4x1.5L CA,CADDGDG04,IC PACKAGED,CADDG,ICE CREAM,C15 - CA CONFECTIONARY 1.5L
12382912,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,2,6.78,0.5,24.56,EA,1,4,Premium Packaged 1.5L,12.28,3,73.68,-61.4,777246,28,MAYNARDS Sour Patch 4x1.5L CA,CADDGDG04,IC PACKAGED,CADDG,ICE CREAM,C15 - CA CONFECTIONARY 1.5L
12382912,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,3,10.17,0.75,24.56,EA,1,4,Premium Packaged 1.5L,18.42,3,73.68,-55.26,777246,28,MAYNARDS Sour Patch 4x1.5L CA,CADDGDG04,IC PACKAGED,CADDG,ICE CREAM,C15 - CA CONFECTIONARY 1.5L
12382912,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,3,10.17,0.75,24.56,EA,1,4,Premium Packaged 1.5L,18.42,3,73.68,-55.26,777246,28,MAYNARDS Sour Patch 4x1.5L CA,CADDGDG04,IC PACKAGED,CADDG,ICE CREAM,C15 - CA CONFECTIONARY 1.5L
12382912,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,2,6.78,0.5,24.56,EA,1,4,Premium Packaged 1.5L,12.28,3,73.68,-61.4,777246,28,MAYNARDS Sour Patch 4x1.5L CA,CADDGDG04,IC PACKAGED,CADDG,ICE CREAM,C15 - CA CONFECTIONARY 1.5L
12382912,Company A,Company A Super,Company A Sup,QUEBEC,292279,292698,1,3.39,0.25,24.56,EA,1,4,Premium Packaged 1.5L,6.14,3,73.68,-67.54,777246,28,MAYNARDS Sour Patch 4x1.5L CA,CADDGDG04,IC PACKAGED,CADDG,ICE CREAM,C15 - CA CONFECTIONARY 1.5L
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,203,901.32,16.9167,73.68,EA,1,12,Drumstick Novelties,1246.42,4,294.72,951.7,1361455,5,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,203,901.32,16.9167,73.68,EA,1,12,Drumstick Novelties,1246.42,4,294.72,951.7,1374887,365,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,61,478.39,5.08333,73.68,EA,1,12,Drumstick Novelties,374.54,4,294.72,79.82,1374887,365,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,63,481.72,5.25,73.68,EA,1,12,Drumstick Novelties,386.82,4,294.72,92.1,1374887,365,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,218,963.48,18.1667,73.68,EA,1,12,Drumstick Novelties,1338.52,4,294.72,1043.8,1361455,5,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,218,963.48,18.1667,73.68,EA,1,12,Drumstick Novelties,1338.52,4,294.72,1043.8,1374887,365,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,180,799.2,15.0,73.68,EA,1,12,Drumstick Novelties,1105.2,4,294.72,810.48,1361455,5,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,62,492.38,5.16667,73.68,EA,1,12,Drumstick Novelties,380.68,4,294.72,85.96,1374887,365,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,180,799.2,15.0,73.68,EA,1,12,Drumstick Novelties,1105.2,4,294.72,810.48,1374887,365,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,45,355.55,3.75,73.68,EA,1,12,Drumstick Novelties,276.3,4,294.72,-18.42,1374887,365,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
