MATERIAL,source,Banner,SRC_BAN_POS,Plan_Banner,Plan_Region,CL4Key,CL6Key,pos_date,Pos_Qty_EA,Pos_Sales,POS_QTY_CS,UBP,UNIT,FACTOR_EACH,PER_SALES_UOM_CASE,Complete_PPG,Total_Sales,Baseline_Qty,Baseline_Nps,ForecastDate,Incr_Sales,PromoId,InStoreStart,InStoreEnd,PromoDuration,MATERIALDESC,SUB_CATEGORY,SUB_CATEGORY_DESC,CATEGORY,CATEGORY_DESC,FGroup_Desc
12305030,Company A,Company A QUEBEC,2022-04-08,Company A,QUEBEC,292279,293051,2022-04-08,162,891.68,13.5,73.68,EA,1,12,Drumstick Novelties,994.68,5,368.4,2022-04-04,626.28,834606,2022-03-24,2022-04-13,21,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-08,Company A,QUEBEC,292279,293051,2022-04-08,162,891.68,13.5,73.68,EA,1,12,Drumstick Novelties,994.68,5,368.4,2022-04-04,626.28,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-16,Company A,QUEBEC,292279,293051,2022-04-16,413,1833.72,34.4167,73.68,EA,1,12,Drumstick Novelties,2535.82,6,442.08,2022-04-11,2093.74,766102,2022-04-14,2022-04-20,7,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-16,Company A,QUEBEC,292279,293051,2022-04-16,413,1833.72,34.4167,73.68,EA,1,12,Drumstick Novelties,2535.82,6,442.08,2022-04-11,2093.74,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-15,Company A,QUEBEC,292279,293051,2022-04-15,441,1958.04,36.75,73.68,EA,1,12,Drumstick Novelties,2707.74,6,442.08,2022-04-11,2265.66,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-15,Company A,QUEBEC,292279,293051,2022-04-15,441,1958.04,36.75,73.68,EA,1,12,Drumstick Novelties,2707.74,6,442.08,2022-04-11,2265.66,766102,2022-04-14,2022-04-20,7,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-13,Company A,QUEBEC,292279,293051,2022-04-13,132,724.68,11.0,73.68,EA,1,12,Drumstick Novelties,810.48,6,442.08,2022-04-11,368.4,834606,2022-03-24,2022-04-13,21,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-13,Company A,QUEBEC,292279,293051,2022-04-13,132,724.68,11.0,73.68,EA,1,12,Drumstick Novelties,810.48,6,442.08,2022-04-11,368.4,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-17,Company A,QUEBEC,292279,293051,2022-04-17,5,22.2,0.416667,73.68,EA,1,12,Drumstick Novelties,30.7,6,442.08,2022-04-11,-411.38,766102,2022-04-14,2022-04-20,7,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-17,Company A,QUEBEC,292279,293051,2022-04-17,5,22.2,0.416667,73.68,EA,1,12,Drumstick Novelties,30.7,6,442.08,2022-04-11,-411.38,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-11,Company A,QUEBEC,292279,293051,2022-04-11,135,743.45,11.25,73.68,EA,1,12,Drumstick Novelties,828.9,6,442.08,2022-04-11,386.82,834606,2022-03-24,2022-04-13,21,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-11,Company A,QUEBEC,292279,293051,2022-04-11,135,743.45,11.25,73.68,EA,1,12,Drumstick Novelties,828.9,6,442.08,2022-04-11,386.82,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-12,Company A,QUEBEC,292279,293051,2022-04-12,122,672.08,10.1667,73.68,EA,1,12,Drumstick Novelties,749.08,6,442.08,2022-04-11,307.0,834606,2022-03-24,2022-04-13,21,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-14,Company A,QUEBEC,292279,293051,2022-04-14,452,2006.88,37.6667,73.68,EA,1,12,Drumstick Novelties,2775.28,6,442.08,2022-04-11,2333.2,766102,2022-04-14,2022-04-20,7,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-14,Company A,QUEBEC,292279,293051,2022-04-14,452,2006.88,37.6667,73.68,EA,1,12,Drumstick Novelties,2775.28,6,442.08,2022-04-11,2333.2,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-12,Company A,QUEBEC,292279,293051,2022-04-12,122,672.08,10.1667,73.68,EA,1,12,Drumstick Novelties,749.08,6,442.08,2022-04-11,307.0,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-23,Company A,QUEBEC,292279,293051,2022-04-23,211,1160.69,17.5833,73.68,EA,1,12,Drumstick Novelties,1295.54,7,515.76,2022-04-18,779.78,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-23,Company A,QUEBEC,292279,293051,2022-04-23,211,1160.69,17.5833,73.68,EA,1,12,Drumstick Novelties,1295.54,7,515.76,2022-04-18,779.78,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-21,Company A,QUEBEC,292279,293051,2022-04-21,126,691.74,10.5,73.68,EA,1,12,Drumstick Novelties,773.64,7,515.76,2022-04-18,257.88,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-20,Company A,QUEBEC,292279,293051,2022-04-20,248,1101.12,20.6667,73.68,EA,1,12,Drumstick Novelties,1522.72,7,515.76,2022-04-18,1006.96,766102,2022-04-14,2022-04-20,7,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-21,Company A,QUEBEC,292279,293051,2022-04-21,126,691.74,10.5,73.68,EA,1,12,Drumstick Novelties,773.64,7,515.76,2022-04-18,257.88,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-20,Company A,QUEBEC,292279,293051,2022-04-20,248,1101.12,20.6667,73.68,EA,1,12,Drumstick Novelties,1522.72,7,515.76,2022-04-18,1006.96,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-18,Company A,QUEBEC,292279,293051,2022-04-18,339,1505.16,28.25,73.68,EA,1,12,Drumstick Novelties,2081.46,7,515.76,2022-04-18,1565.7,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-18,Company A,QUEBEC,292279,293051,2022-04-18,339,1505.16,28.25,73.68,EA,1,12,Drumstick Novelties,2081.46,7,515.76,2022-04-18,1565.7,766102,2022-04-14,2022-04-20,7,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-19,Company A,QUEBEC,292279,293051,2022-04-19,249,1105.56,20.75,73.68,EA,1,12,Drumstick Novelties,1528.86,7,515.76,2022-04-18,1013.1,766102,2022-04-14,2022-04-20,7,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-19,Company A,QUEBEC,292279,293051,2022-04-19,249,1105.56,20.75,73.68,EA,1,12,Drumstick Novelties,1528.86,7,515.76,2022-04-18,1013.1,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-22,Company A,QUEBEC,292279,293051,2022-04-22,161,883.89,13.4167,73.68,EA,1,12,Drumstick Novelties,988.54,7,515.76,2022-04-18,472.78,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-22,Company A,QUEBEC,292279,293051,2022-04-22,161,883.89,13.4167,73.68,EA,1,12,Drumstick Novelties,988.54,7,515.76,2022-04-18,472.78,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-24,Company A,QUEBEC,292279,293051,2022-04-24,172,944.28,14.3333,73.68,EA,1,12,Drumstick Novelties,1056.08,7,515.76,2022-04-18,540.32,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-24,Company A,QUEBEC,292279,293051,2022-04-24,172,944.28,14.3333,73.68,EA,1,12,Drumstick Novelties,1056.08,7,515.76,2022-04-18,540.32,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-25,Company A,QUEBEC,292279,293051,2022-04-25,122,669.78,10.1667,73.68,EA,1,12,Drumstick Novelties,749.08,9,663.12,2022-04-25,85.96,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-25,Company A,QUEBEC,292279,293051,2022-04-25,122,669.78,10.1667,73.68,EA,1,12,Drumstick Novelties,749.08,9,663.12,2022-04-25,85.96,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-29,Company A,QUEBEC,292279,293051,2022-04-29,203,1114.47,16.9167,73.68,EA,1,12,Drumstick Novelties,1246.42,9,663.12,2022-04-25,583.3,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-29,Company A,QUEBEC,292279,293051,2022-04-29,203,1114.47,16.9167,73.68,EA,1,12,Drumstick Novelties,1246.42,9,663.12,2022-04-25,583.3,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-28,Company A,QUEBEC,292279,293051,2022-04-28,168,922.32,14.0,73.68,EA,1,12,Drumstick Novelties,1031.52,9,663.12,2022-04-25,368.4,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-05-01,Company A,QUEBEC,292279,293051,2022-05-01,236,1295.64,19.6667,73.68,EA,1,12,Drumstick Novelties,1449.04,9,663.12,2022-04-25,785.92,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-05-01,Company A,QUEBEC,292279,293051,2022-05-01,236,1295.64,19.6667,73.68,EA,1,12,Drumstick Novelties,1449.04,9,663.12,2022-04-25,785.92,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-28,Company A,QUEBEC,292279,293051,2022-04-28,168,922.32,14.0,73.68,EA,1,12,Drumstick Novelties,1031.52,9,663.12,2022-04-25,368.4,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-30,Company A,QUEBEC,292279,293051,2022-04-30,217,1191.33,18.0833,73.68,EA,1,12,Drumstick Novelties,1332.38,9,663.12,2022-04-25,669.26,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-30,Company A,QUEBEC,292279,293051,2022-04-30,217,1191.33,18.0833,73.68,EA,1,12,Drumstick Novelties,1332.38,9,663.12,2022-04-25,669.26,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-26,Company A,QUEBEC,292279,293051,2022-04-26,142,781.88,11.8333,73.68,EA,1,12,Drumstick Novelties,871.88,9,663.12,2022-04-25,208.76,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-26,Company A,QUEBEC,292279,293051,2022-04-26,142,781.88,11.8333,73.68,EA,1,12,Drumstick Novelties,871.88,9,663.12,2022-04-25,208.76,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-27,Company A,QUEBEC,292279,293051,2022-04-27,131,719.19,10.9167,73.68,EA,1,12,Drumstick Novelties,804.34,9,663.12,2022-04-25,141.22,821821,2022-04-21,2022-05-04,14,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12305030,Company A,Company A QUEBEC,2022-04-27,Company A,QUEBEC,292279,293051,2022-04-27,131,719.19,10.9167,73.68,EA,1,12,Drumstick Novelties,804.34,9,663.12,2022-04-25,141.22,1409831,2022-01-24,2022-06-30,158,DRUMSTICK Van Crml Dip 12(4x135ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C43 - CA Drumstick Multis 12s
12036070,Company A,Company A ONTARIO,2022-07-07,Company A,ONTARIO,292278,292696,2022-07-07,98,685.02,8.16667,63.6,EA,1,12,Super Premium Novelties,519.4,6,381.6,2022-07-04,137.8,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-08,Company A,ONTARIO,292278,292696,2022-07-08,108,754.92,9.0,63.6,EA,1,12,Super Premium Novelties,572.4,6,381.6,2022-07-04,190.8,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-04,Company A,ONTARIO,292278,292696,2022-07-04,219,1087.85,18.25,63.6,EA,1,12,Super Premium Novelties,1160.7,6,381.6,2022-07-04,779.1,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-07,Company A,ONTARIO,292278,292696,2022-07-07,98,685.02,8.16667,63.6,EA,1,12,Super Premium Novelties,519.4,6,381.6,2022-07-04,137.8,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-08,Company A,ONTARIO,292278,292696,2022-07-08,108,754.92,9.0,63.6,EA,1,12,Super Premium Novelties,572.4,6,381.6,2022-07-04,190.8,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-04,Company A,ONTARIO,292278,292696,2022-07-04,219,1087.85,18.25,63.6,EA,1,12,Super Premium Novelties,1160.7,6,381.6,2022-07-04,779.1,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-05,Company A,ONTARIO,292278,292696,2022-07-05,159,793.41,13.25,63.6,EA,1,12,Super Premium Novelties,842.7,6,381.6,2022-07-04,461.1,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-10,Company A,ONTARIO,292278,292696,2022-07-10,84,587.16,7.0,63.6,EA,1,12,Super Premium Novelties,445.2,6,381.6,2022-07-04,63.6,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-10,Company A,ONTARIO,292278,292696,2022-07-10,84,587.16,7.0,63.6,EA,1,12,Super Premium Novelties,445.2,6,381.6,2022-07-04,63.6,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-06,Company A,ONTARIO,292278,292696,2022-07-06,209,1042.91,17.4167,63.6,EA,1,12,Super Premium Novelties,1107.7,6,381.6,2022-07-04,726.1,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-06,Company A,ONTARIO,292278,292696,2022-07-06,209,1042.91,17.4167,63.6,EA,1,12,Super Premium Novelties,1107.7,6,381.6,2022-07-04,726.1,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-09,Company A,ONTARIO,292278,292696,2022-07-09,110,768.9,9.16667,63.6,EA,1,12,Super Premium Novelties,583.0,6,381.6,2022-07-04,201.4,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-05,Company A,ONTARIO,292278,292696,2022-07-05,159,793.41,13.25,63.6,EA,1,12,Super Premium Novelties,842.7,6,381.6,2022-07-04,461.1,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-09,Company A,ONTARIO,292278,292696,2022-07-09,110,768.9,9.16667,63.6,EA,1,12,Super Premium Novelties,583.0,6,381.6,2022-07-04,201.4,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-12,Company A,ONTARIO,292278,292696,2022-07-12,88,615.12,7.33333,63.6,EA,1,12,Super Premium Novelties,466.4,6,381.6,2022-07-11,84.8,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-12,Company A,ONTARIO,292278,292696,2022-07-12,88,615.12,7.33333,63.6,EA,1,12,Super Premium Novelties,466.4,6,381.6,2022-07-11,84.8,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-13,Company A,ONTARIO,292278,292696,2022-07-13,91,636.09,7.58333,63.6,EA,1,12,Super Premium Novelties,482.3,6,381.6,2022-07-11,100.7,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-16,Company A,ONTARIO,292278,292696,2022-07-16,185,1108.15,15.4167,63.6,EA,1,12,Super Premium Novelties,980.5,6,381.6,2022-07-11,598.9,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-13,Company A,ONTARIO,292278,292696,2022-07-13,91,636.09,7.58333,63.6,EA,1,12,Super Premium Novelties,482.3,6,381.6,2022-07-11,100.7,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-14,Company A,ONTARIO,292278,292696,2022-07-14,155,928.45,12.9167,63.6,EA,1,12,Super Premium Novelties,821.5,6,381.6,2022-07-11,439.9,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-15,Company A,ONTARIO,292278,292696,2022-07-15,206,1233.94,17.1667,63.6,EA,1,12,Super Premium Novelties,1091.8,6,381.6,2022-07-11,710.2,1374887,2022-01-01,2022-12-31,365,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
12036070,Company A,Company A ONTARIO,2022-07-11,Company A,ONTARIO,292278,292696,2022-07-11,65,454.35,5.41667,63.6,EA,1,12,Super Premium Novelties,344.5,6,381.6,2022-07-11,-37.1,820656,2022-06-25,2022-07-13,19,HAAGEN-DAZS Van Dark Choc 12(3X88ml) CA,CADDGDG03,IC MULTIPACK NOVELTY,CADDG,ICE CREAM,C41 - CA Haagen Dazs Bars 3pk
